0020272,分众传媒,-1.41,2,2.9,7.6,77, 61.3, 5.9, 2.4,  7 / 3.4亿,  1 / 835.2亿, 97 / 文化传媒 
0020282,思源电气,-3.72,2,2.0,3.2,74, 96.6, 1.7, 0.4, 50 / 0.2亿, 24 / 78.1亿,110 / 输配电气 
0020302,达安基因,-1.24,2,1.5,7.4,44, 78.1, 4.2, 1.5,156 / 0.3亿, 88 / 88.3亿,232 / 医药制造 
0020322,苏泊尔,-2.09,6,9.9,12.2,80, 30.8,11.3, 8.3,  5 / 5.1亿,  4 / 633.9亿, 49 / 家电行业 
0020352,华帝股份,0.66,4,6.1,14.1,72, 20.4, 4.1, 5.0, 13 / 1.3亿, 15 / 108.3亿, 49 / 家电行业 
0020382,双鹭药业,1.09,1,2.4,9.6,88, 19.7, 3.4, 4.4, 40 / 2.0亿, 48 / 158.2亿,232 / 医药制造 
0020422,华孚时尚,2.37,3,7.7,-0.1,82, 16.2, 1.8, 2.5,  7 / 1.7亿,  5 / 111.2亿, 24 / 化纤行业 
0020442,美年健康,-4.70,1,3.5,1.8,33,999.9, 6.3, 0.0, 61 / -1.2亿,  3 / 408.3亿, 62 / 医疗行业 
0020472,宝鹰股份,-2.02,3,5.2,0.4,82, 22.3, 1.9, 2.1,  3 / 0.9亿,  5 / 75.8亿, 27 / 装修装饰 
0020482,宁波华翔,-0.29,4,5.3,6.8,82, 14.8, 0.8, 1.4, 19 / 1.2亿, 37 / 70.7亿,144 / 汽车行业 
0020492,紫光国微,-1.04,2,2.1,3.7,72,102.3, 7.2, 1.8, 57 / 0.7亿, 17 / 274.5亿,214 / 电子元件 
0020502,三花智控,-0.24,2,6.0,11.8,77, 29.1, 3.7, 3.0,  8 / 2.6亿,  6 / 300.6亿, 49 / 家电行业 
0020512,中工国际,-1.44,1,2.4,10.2,88, 16.4, 1.6, 2.4, 15 / 2.2亿, 16 / 146.8亿, 79 / 工程建设 
0020562,横店东磁,-0.60,1,2.1,0.6,85, 28.5, 2.9, 2.4, 33 / 1.1亿, 41 / 129.4亿,214 / 电子元件 
0020612,浙江交科,0.44,2,5.3,6.7,60, 42.1, 1.2, 0.7, 35 / 0.5亿, 22 / 86.0亿, 79 / 工程建设 
0020642,华峰氨纶,0.17,2,4.6,4.0,82, 18.9, 2.1, 2.9,  8 / 1.1亿,  6 / 83.8亿, 24 / 化纤行业 
0020652,东华软件,-0.78,0,3.3,5.4,88, 36.6, 2.4, 1.7, 10 / 1.5亿, 19 / 226.5亿,164 / 软件服务 
0020742,国轩高科,-1.47,2,3.2,10.7,94, 19.6, 1.8, 2.3,  3 / 2.0亿,  8 / 157.7亿, 73 / 材料行业 
0020752,沙钢股份,1.73,1,3.3,-7.2,52, 45.4, 4.0, 2.2, 22 / 1.0亿, 13 / 182.1亿, 39 / 钢铁行业 
0020782,太阳纸业,0.56,4,8.3,7.0,82, 11.1, 1.4, 3.0,  2 / 3.8亿,  1 / 169.2亿, 31 / 造纸印刷 
0020802,中材科技,2.23,1,3.9,7.2,82, 17.5, 1.6, 2.0,  3 / 2.2亿,  4 / 150.4亿, 31 / 玻璃陶瓷 
0020812,金螳螂,0.54,2,0.8,7.4,91, 11.4, 2.1, 4.4,  1 / 6.0亿,  1 / 274.3亿, 27 / 装修装饰 
0020852,万丰奥威,-1.20,0,2.3,-3.6,85, 19.5, 2.7, 3.2, 15 / 2.0亿, 20 / 158.3亿,144 / 汽车行业 
0020912,江苏国泰,-0.33,3,4.6,8.2,82, 10.7, 1.2, 2.8,  7 / 2.2亿, 10 / 93.2亿, 26 / 国际贸易 
0020922,中泰化学,-0.97,3,6.7,10.0,74, 23.3, 0.9, 1.0, 26 / 1.9亿, 15 / 175.4亿,193 / 化工行业 
0020932,国脉科技,-1.56,2,7.2,-1.7,22, 68.5, 3.0, 1.1,  5 / 0.4亿,  4 / 98.0亿,  5 / 电信运营 
0020992,海翔药业,-1.06,1,3.1,-,85, 14.5, 2.5, 3.7, 39 / 2.0亿, 63 / 117.4亿,232 / 医药制造 
0021082,沧州明珠,-0.72,0,0.5,1.5,72, 49.4, 1.8, 0.9, 21 / 0.3亿, 10 / 57.3亿, 55 / 塑胶制品 
0021102,三钢闽光,1.08,2,4.0,5.8,94,  5.6, 1.3, 5.1,  3 / 9.6亿,  8 / 215.2亿, 39 / 钢铁行业 
0021182,紫鑫药业,-1.53,1,2.1,3.8,41,999.9, 2.3, 0.0,230 / -0.2亿, 78 / 97.7亿,232 / 医药制造 
0021202,韵达股份,1.08,6,1.2,-15.7,82, 30.7, 6.2, 4.8,  4 / 5.7亿,  3 / 696.5亿, 57 / 交运物流 
0021242,天邦股份,-5.05,3,2.4,-9.1,22,999.9, 7.4, 0.0, 67 / -3.4亿, 13 / 150.4亿, 71 / 农牧饲渔 
0021272,南极电商,0.16,2,0.1,3.3,82, 52.4, 6.6, 3.2,  3 / 1.2亿,  1 / 255.6亿, 26 / 综合行业 
0021282,露天煤业,-2.07,2,2.6,6.5,91,  4.9, 1.1, 6.3,  6 / 8.0亿,  9 / 157.4亿, 34 / 煤炭采选 
0021292,中环股份,0.41,3,4.8,5.2,77, 36.7, 2.2, 1.4, 19 / 1.9亿, 16 / 275.5亿,214 / 电子元件 
0021312,利欧股份,-0.94,1,4.0,14.0,82, 24.9, 1.7, 1.9, 11 / 1.4亿, 14 / 134.9亿,106 / 电子信息 
0021382,顺络电子,0.98,6,11.2,14.2,88, 40.9, 3.4, 1.9, 47 / 0.8亿, 40 / 137.1亿,214 / 电子元件 
0021422,宁波银行,-1.42,4,8.9,8.3,52,  9.1, 1.8, 4.9, 17 / 33.9亿, 15 / 0.1万亿, 33 / 银行 
0021462,荣盛发展,-2.70,3,7.1,3.3,82, 13.7, 1.2, 2.3, 18 / 7.8亿, 10 / 427.9亿,130 / 房地产 
0021512,北斗星通,1.64,2,3.1,4.4,41,999.9, 3.0, 0.0, 99 / -0.2亿, 20 / 118.8亿,106 / 电子信息 
0021522,广电运通,2.53,3,5.3,10.8,96, 21.3, 2.0, 2.3,  8 / 2.0亿, 11 / 170.1亿,106 / 电子信息 
0021532,石基信息,0.55,3,8.3,11.7,82,128.7, 4.5, 0.9, 23 / 0.7亿,  7 / 375.5亿,164 / 软件服务 
0021552,湖南黄金,2.02,3,5.2,14.6,66, 62.2, 2.4, 1.0,  5 / 0.5亿,  5 / 116.7亿, 14 / 贵金属 
0021562,通富微电,0.54,0,2.4,4.2,38,999.9, 1.7, 0.0,204 / -0.5亿, 57 / 99.8亿,214 / 电子元件 
0021572,正邦科技,-4.05,1,4.7,7.3,33,999.9, 7.1, 0.0, 68 / -4.1亿,  6 / 426.5亿, 71 / 农牧饲渔 
0021682,惠程科技,-5.30,5,8.7,14.4,82, 70.6, 3.8, 1.8, 38 / 0.3亿, 25 / 75.1亿,110 / 输配电气 
0021742,游族网络,-2.29,4,7.0,6.6,94, 22.7, 3.3, 3.7,  8 / 1.7亿, 26 / 156.7亿,164 / 软件服务 
0021762,江特电机,-0.46,4,5.6,8.1,66, 76.7, 2.4, 0.8, 92 / 0.3亿, 39 / 86.9亿,241 / 机械行业 
0021792,中航光电,2.76,3,5.3,6.6,82, 36.5, 5.7, 3.8, 11 / 2.3亿,  8 / 340.3亿,214 / 电子元件 
0021802,纳思达,1.13,2,7.4,9.1,77, 69.9, 5.1, 1.8, 43 / 0.9亿, 22 / 254.2亿,214 / 电子元件 
0021832,怡亚通,0.75,2,5.1,8.6,66, 62.1, 1.8, 0.7, 13 / 0.4亿,  7 / 105.1亿, 26 / 国际贸易 
0021852,华天科技,-3.32,1,1.6,-0.2,60,166.9, 1.9, 0.3,119 / 0.2亿, 48 / 111.2亿,214 / 电子元件 
0021912,劲嘉股份,-0.57,2,4.8,8.9,96, 17.0, 2.6, 3.9,  1 / 2.6亿,  2 / 176.4亿, 26 / 包装材料 
0021952,二三四五,-3.22,2,2.0,-18.7,96, 13.0, 2.4, 4.6,  4 / 4.4亿,  8 / 230.2亿,106 / 电子信息 
0022022,金风科技,0.14,1,2.9,9.5,82, 54.8, 2.2, 0.9,  7 / 2.3亿,  4 / 501.5亿,110 / 输配电气 
0022032,海亮股份,-2.20,2,4.2,-1.7,82, 18.3, 2.8, 3.8,  7 / 3.0亿, 15 / 220.0亿, 79 / 有色金属 
0022122,南洋股份,-3.79,3,4.3,3.9,38,999.9, 1.9, 0.0,109 / -0.9亿, 10 / 162.3亿,110 / 输配电气 
0022172,合力泰,-1.40,1,2.5,4.8,88, 19.6, 1.6, 2.0, 10 / 2.3亿, 32 / 183.6亿,214 / 电子元件 
0022212,东华能源,-2.35,0,1.1,5.1,80, 10.4, 1.7, 4.1,  6 / 3.5亿, 10 / 145.8亿, 40 / 石油行业 
0022232,鱼跃医疗,-1.37,5,9.4,10.0,88, 24.4, 4.3, 4.4,  5 / 2.5亿,  7 / 240.7亿, 62 / 医疗行业 
0022302,科大讯飞,1.24,8,15.7,15.6,77,166.7, 8.3, 1.2, 16 / 1.0亿,  2 / 679.4亿,164 / 软件服务 
0022332,塔牌集团,-2.05,2,4.6,5.2,96,  8.1, 1.5, 4.6,  3 / 4.3亿,  9 / 137.1亿, 45 / 水泥建材 
0022362,大华股份,-0.87,4,9.9,16.5,82, 33.5, 3.3, 2.5,  2 / 3.2亿,  2 / 424.5亿, 21 / 安防设备 
0022372,恒邦股份,2.78,1,4.5,15.9,80, 28.3, 2.8, 2.5,  3 / 1.1亿,  4 / 123.2亿, 14 / 贵金属 
0022412,歌尔股份,-1.76,3,8.5,5.7,80, 33.1, 1.8, 1.3, 15 / 2.0亿, 18 / 269.0亿,214 / 电子元件 
0022422,九阳股份,0.28,2,3.8,8.0,82, 24.7, 4.7, 4.1, 12 / 1.6亿, 11 / 161.1亿, 49 / 家电行业 
0022442,滨江集团,-2.47,4,7.8,6.0,91,  8.4, 0.9, 2.5, 27 / 3.9亿, 39 / 132.5亿,130 / 房地产 
0022492,大洋电机,-2.61,3,5.6,12.6,41,999.9, 1.7, 0.0,221 / -0.2亿, 24 / 110.2亿,241 / 机械行业 
0022502,联化科技,-0.86,3,4.9,13.9,91, 17.3, 1.8, 2.6, 30 / 1.5亿, 35 / 105.1亿,193 / 化工行业 
0022512,步步高,-1.22,3,1.6,5.7,85,  9.5, 0.9, 2.5, 15 / 1.9亿, 22 / 70.8亿, 78 / 商业百货 
0022522,上海莱士,-1.15,3,6.3,14.9,80, 41.5, 3.3, 2.0, 35 / 2.2亿, 16 / 363.6亿,232 / 医药制造 
0022542,泰和新材,-0.77,4,10.9,0.8,58, 40.2, 3.0, 1.9, 13 / 0.4亿,  9 / 65.9亿, 24 / 化纤行业 
0022582,利尔化学,1.35,2,4.5,6.3,66, 24.6, 2.5, 2.3, 13 / 0.7亿, 10 / 71.2亿, 27 / 农药兽药 
0022622,恩华药业,0.75,1,3.3,9.6,77, 21.2, 3.5, 4.2, 72 / 1.3亿, 70 / 106.7亿,232 / 医药制造 
0022662,浙富控股,-0.06,2,2.6,8.4,77, 54.4, 2.9, 1.3, 68 / 0.4亿, 33 / 94.4亿,241 / 机械行业 
0022682,卫士通,0.12,2,7.3,9.9,38,999.9, 4.8, 0.0,161 / -0.8亿, 20 / 207.9亿,164 / 软件服务 
0022712,东方雨虹,-2.47,5,9.3,10.6,77, 62.0, 4.4, 1.6, 12 / 1.3亿,  4 / 315.7亿, 45 / 水泥建材 
0022732,水晶光电,-0.82,4,8.0,10.3,80, 44.0, 2.8, 1.5, 61 / 0.6亿, 56 / 102.3亿,214 / 电子元件 
0022802,联络互动,0.40,2,1.7,9.7,72, 67.6, 1.6, 0.6, 50 / 0.3亿, 54 / 83.8亿,164 / 软件服务 
0022812,光迅科技,-0.98,1,1.7,2.5,80, 72.1, 4.3, 1.9, 19 / 0.6亿, 13 / 184.3亿,100 / 通讯行业 
0022852,世联行,-0.75,3,5.3,7.6,22,999.9, 1.8, 0.0,118 / -0.2亿, 52 / 95.8亿,130 / 房地产 
0022922,奥飞娱乐,0.07,4,8.8,11.3,77, 38.9, 2.3, 1.5, 34 / 0.6亿, 31 / 91.9亿, 97 / 文化传媒 
0022942,信立泰,-0.31,1,2.7,7.0,94, 18.2, 3.8, 4.7, 23 / 3.2亿, 32 / 234.5亿,232 / 医药制造 
0022992,圣农发展,-0.10,1,2.4,0.7,91, 11.9, 4.3, 8.1,  2 / 6.5亿,  7 / 309.7亿, 71 / 农牧饲渔 
0023022,西部建设,0.34,2,4.7,13.5,33,999.9, 2.2, 0.0, 43 / -0.4亿,  8 / 143.7亿, 45 / 水泥建材 
0023042,洋河股份,0.94,3,5.0,7.5,91, 11.2, 4.8,11.3,  3 / 40.2亿,  3 / 0.2万亿, 36 / 酿酒行业 
0023102,东方园林,-0.97,1,10.3,16.9,47,999.9, 1.3, 0.0, 21 / -2.7亿,  1 / 167.3亿, 21 / 园林工程 
0023112,海大集团,-0.99,4,7.6,-0.2,72, 96.2, 6.0, 1.6, 14 / 1.2亿,  5 / 471.6亿, 71 / 农牧饲渔 
0023172,众生药业,0.29,1,0.9,3.5,85, 13.7, 1.8, 3.1, 71 / 1.3亿,108 / 68.9亿,232 / 医药制造 
0023202,海峡股份,-2.60,3,4.6,3.1,47, 20.0, 2.4, 3.0, 18 / 1.1亿, 20 / 89.2亿, 31 / 港口水运 
0023322,仙琚制药,-1.18,2,4.1,8.8,74, 26.9, 2.4, 2.2, 22 / 0.6亿, 26 / 62.3亿, 62 / 医疗行业 
0023402,格林美,-0.86,2,5.5,10.5,85, 28.0, 2.0, 1.8,  4 / 1.8亿,  7 / 196.3亿, 73 / 材料行业 
0023412,新纶科技,-1.42,4,8.5,-3.0,63,209.8, 1.6, 0.2, 48 / 979.0万, 17 / 82.2亿, 73 / 材料行业 
0023442,海宁皮城,-1.63,2,2.6,7.2,85, 15.6, 0.8, 1.3, 24 / 1.0亿, 25 / 61.3亿, 78 / 商业百货 
0023522,顺丰控股,1.03,6,9.2,9.3,82, 27.2, 3.8, 3.4,  2 / 12.6亿,  1 / 0.1万亿, 57 / 交运物流 
0023532,杰瑞股份,-0.65,5,6.3,11.0,88, 49.0, 2.6, 1.3, 24 / 1.1亿, 11 / 215.9亿,241 / 机械行业 
0023582,森源电气,1.04,2,4.2,1.4,88, 40.6, 1.9, 1.1, 22 / 0.6亿, 20 / 94.3亿,110 / 输配电气 
0023662,台海核电,1.05,2,4.4,6.8,94, 21.5, 2.9, 3.4, 28 / 1.0亿, 37 / 88.4亿,241 / 机械行业 
0023682,太极股份,2.11,3,4.7,3.2,66,169.0, 4.7, 0.7, 63 / 0.2亿, 32 / 131.3亿,164 / 软件服务 
0023712,北方华创,1.46,5,6.4,6.1,58,386.1, 8.6, 0.5,111 / 0.2亿, 12 / 307.5亿,214 / 电子元件 
0023722,伟星新材,-1.68,4,7.9,7.8,80, 49.5, 8.6, 3.5, 11 / 1.3亿,  6 / 257.8亿, 45 / 水泥建材 
0023732,千方科技,2.59,6,9.2,6.9,88, 43.8, 3.3, 1.9, 11 / 1.5亿, 14 / 267.0亿,164 / 软件服务 
0023752,亚厦股份,-2.05,0,1.7,8.7,77, 23.1, 1.0, 1.0,  4 / 0.8亿,  3 / 76.9亿, 27 / 装修装饰 
0023762,新北洋,1.34,4,4.7,7.1,85, 29.1, 2.6, 2.2, 17 / 0.7亿, 27 / 81.9亿,106 / 电子信息 
0023822,蓝帆医疗,2.21,2,1.4,8.5,85, 35.6, 1.8, 1.2, 12 / 1.0亿, 12 / 136.7亿, 62 / 医疗行业 
0023832,合众思壮,1.57,2,3.3,1.5,47,999.9, 2.2, 0.0, 93 / -0.3亿, 37 / 83.1亿,100 / 通讯行业 
0023842,东山精密,-0.39,3,7.8,13.3,82, 30.4, 2.8, 2.3,  5 / 2.0亿,  2 / 241.6亿, 58 / 金属制品 
0023852,大北农,-1.86,1,3.1,1.3,50,999.9, 2.5, 0.0, 65 / -0.4亿,  9 / 239.7亿, 71 / 农牧饲渔 
0023872,维信诺,-2.57,2,1.2,-,41,999.9, 1.2, 0.0,214 / -3.9亿, 33 / 181.5亿,214 / 电子元件 
0023892,航天彩虹,0.32,2,1.9,4.6,58,437.3, 1.7, 0.1,151 / 611.2万, 51 / 106.9亿,214 / 电子元件 
0023902,信邦制药,-3.20,0,0.0,5.5,60, 35.2, 1.8, 1.2,106 / 0.6亿, 90 / 87.0亿,232 / 医药制造 
0023962,星网锐捷,0.26,2,5.1,4.9,52,999.9, 3.5, 0.0, 80 / -616.4万, 19 / 127.5亿,100 / 通讯行业 
0023992,海普瑞,-2.35,2,1.0,6.4,85, 13.0, 4.0, 8.0, 11 / 5.1亿, 23 / 264.2亿,232 / 医药制造 
0024022,和而泰,-1.29,2,5.5,9.6,69, 32.4, 4.8, 3.7, 59 / 0.6亿, 75 / 77.9亿,214 / 电子元件 
0024052,四维图新,-1.84,4,8.7,-24.2,80,192.6, 4.5, 0.6, 39 / 0.4亿, 10 / 323.8亿,164 / 软件服务 
0024072,多氟多,-0.73,1,3.9,6.5,72, 50.4, 2.4, 1.2, 77 / 0.4亿, 39 / 84.6亿,193 / 化工行业 
0024082,齐翔腾达,-1.88,1,2.2,6.0,80, 19.1, 2.0, 2.6, 25 / 1.9亿, 26 / 144.5亿,193 / 化工行业 
0024102,广联达,0.65,2,2.1,12.3,80,161.2,11.8, 1.7, 35 / 0.6亿,  9 / 356.9亿,164 / 软件服务 
0024112,延安必康,0.90,9,23.8,-1.8,69, 42.2, 2.7, 1.6, 56 / 1.5亿, 24 / 261.3亿,232 / 医药制造 
0024142,高德红外,-0.90,4,5.2,2.2,55,712.8, 5.1, 0.2, 15 / 597.1万,  3 / 170.2亿, 21 / 安防设备 
0024152,海康威视,-1.00,4,8.8,15.6,82, 41.7, 7.6, 4.0,  1 / 15.4亿,  1 / 0.3万亿, 21 / 安防设备 
0024162,爱施德,-2.54,5,15.4,2.1,63, 17.7, 1.4, 1.9, 26 / 0.9亿, 23 / 66.8亿, 78 / 商业百货 
0024192,天虹股份,0.55,1,4.0,9.7,85, 13.1, 2.6, 4.7, 10 / 3.1亿,  8 / 164.1亿, 78 / 商业百货 
0024212,达实智能,1.10,2,4.9,5.4,74, 93.7, 2.3, 0.6, 62 / 0.2亿, 63 / 73.6亿,164 / 软件服务 
0024222,科伦药业,3.01,4,6.2,8.2,80, 30.7, 3.2, 2.6, 20 / 3.4亿, 13 / 411.9亿,232 / 医药制造 
0024242,贵州百灵,0.02,1,1.7,5.4,85, 24.1, 3.9, 4.5, 55 / 1.6亿, 52 / 151.4亿,232 / 医药制造 
0024262,胜利精密,1.52,2,5.3,4.7,41,999.9, 1.2, 0.0, 58 / -1.7亿,  8 / 92.9亿, 58 / 金属制品 
0024292,兆驰股份,-1.51,2,5.6,4.0,80, 16.9, 1.4, 2.2,  9 / 1.9亿, 14 / 128.1亿, 49 / 家电行业 
0024302,杭氧股份,-1.48,3,6.5,1.6,85, 17.2, 2.2, 3.2,  3 / 1.7亿,  7 / 119.7亿, 95 / 专用设备 
0024312,棕榈股份,-0.68,4,3.7,6.0,41,999.9, 1.1, 0.0, 20 / -1.7亿,  5 / 60.5亿, 21 / 园林工程 
0024342,万里扬,-0.38,1,1.1,3.1,91, 19.3, 1.5, 1.9, 22 / 1.2亿, 35 / 89.2亿,144 / 汽车行业 
0024372,誉衡药业,-1.59,2,8.0,11.9,74, 27.2, 2.1, 2.0, 86 / 0.9亿, 84 / 93.0亿,232 / 医药制造 
0024392,启明星辰,-1.87,4,5.3,10.4,41,999.9, 6.8, 0.0,153 / -0.4亿, 16 / 237.4亿,164 / 软件服务 
0024402,闰土股份,-2.23,3,2.9,6.2,91, 13.9, 1.9, 3.2, 14 / 2.6亿, 25 / 144.7亿,193 / 化工行业 
0024442,巨星科技,-0.69,2,4.0,11.4,99, 17.7, 1.6, 2.3,  6 / 1.5亿,  7 / 108.1亿, 58 / 金属制品 
0024492,国星光电,1.48,3,8.1,2.2,88, 18.9, 2.4, 3.0, 35 / 1.1亿, 70 / 79.7亿,214 / 电子元件 
0024562,欧菲光,-0.94,2,4.8,4.4,38,999.9, 2.6, 0.0,210 / -2.6亿, 26 / 219.2亿,214 / 电子元件 
0024602,赣锋锂业,-0.78,2,2.8,3.7,85, 31.1, 4.0, 3.1, 11 / 2.5亿,  6 / 314.4亿, 79 / 有色金属 
0024612,珠江啤酒,0.84,3,4.2,-,52,117.0, 1.7, 0.4, 26 / 0.3亿, 15 / 138.6亿, 36 / 酿酒行业 
0024632,沪电股份,1.86,4,5.8,12.8,91, 29.6, 4.8, 4.0, 25 / 1.6亿, 29 / 192.2亿,214 / 电子元件 
0024652,海格通信,-0.18,2,3.1,0.3,77,172.0, 2.6, 0.4, 33 / 0.3亿, 12 / 213.9亿,100 / 通讯行业 
0024662,天齐锂业,-0.41,1,2.2,2.2,80, 66.7, 3.0, 1.1, 40 / 1.1亿,  7 / 296.7亿,193 / 化工行业 
0024682,申通快递,1.11,6,13.5,-2.7,82, 22.8, 4.5, 4.6,  7 / 4.1亿,  4 / 368.9亿, 57 / 交运物流 
0024702,金正大,-2.92,1,2.4,5.2,91, 12.1, 1.2, 2.6,  4 / 2.7亿,  5 / 132.3亿, 23 / 化肥行业 
0024752,立讯精密,0.62,4,8.8,12.1,80, 39.7, 6.1, 3.6,  3 / 6.2亿,  2 / 978.5亿,214 / 电子元件 
0024822,广田集团,1.10,1,1.0,2.7,74, 36.7, 1.1, 0.8,  9 / 0.5亿,  4 / 76.9亿, 27 / 装修装饰 
0024882,金固股份,1.12,3,3.2,8.1,72, 78.5, 2.3, 0.7, 63 / 0.3亿, 31 / 90.1亿,144 / 汽车行业 
0024892,浙江永强,-0.76,2,2.4,3.2,91,  7.3, 2.4, 8.1,  2 / 2.6亿,  5 / 76.2亿, 36 / 木业家具 
0024912,通鼎互联,0.04,1,-0.1,1.7,77,111.9, 2.0, 0.5, 39 / 0.2亿, 26 / 104.2亿,100 / 通讯行业 
0024932,荣盛石化,0.44,7,17.1,8.7,74, 31.5, 3.6, 2.9,  1 / 6.0亿,  2 / 763.1亿, 24 / 化纤行业 
0024972,雅化集团,0.19,4,6.8,11.8,66, 57.1, 2.7, 1.2, 87 / 0.3亿, 48 / 70.9亿,193 / 化工行业 
0025002,山西证券,-1.83,3,3.6,5.8, 8, 22.9, 1.9, 2.1, 36 / 2.6亿, 34 / 236.2亿, 42 / 券商信托 
0025032,搜于特,-2.10,2,3.9,0.0,77, 21.6, 1.7, 2.0, 14 / 1.1亿,  6 / 92.5亿, 84 / 纺织服装 
0025052,大康农业,-1.61,1,3.6,1.5,69,112.0, 2.4, 0.5, 32 / 0.2亿, 16 / 111.9亿, 71 / 农牧饲渔 
0025062,协鑫集成,0.16,1,5.8,3.6,63,262.5, 7.8, 0.7, 91 / 0.3亿, 10 / 332.8亿,214 / 电子元件 
0025072,涪陵榨菜,-1.06,2,4.5,6.7,85, 37.6, 9.7, 6.1, 15 / 1.6亿,  9 / 233.7亿, 75 / 食品饮料 
0025082,老板电器,-0.70,4,6.2,9.8,91, 19.8, 4.5, 5.2,  7 / 3.2亿,  8 / 253.4亿, 49 / 家电行业 
0025092,天广中茂,0.69,2,6.0,8.0,41,999.9, 1.2, 0.0, 93 / -0.2亿, 34 / 53.8亿, 95 / 专用设备 
0025112,中顺洁柔,0.49,3,6.5,14.7,82, 31.4, 4.5, 3.6,  4 / 1.2亿,  5 / 154.8亿, 31 / 造纸印刷 
0025122,达华智能,1.69,4,6.1,10.9,19,999.9, 4.8, 0.0,200 / -0.4亿,112 / 52.6亿,214 / 电子元件 
0025172,恺英网络,-0.96,3,8.8,19.5,91, 22.0, 1.6, 1.8, 14 / 0.9亿, 29 / 77.7亿,106 / 电子信息 
0025372,海联金汇,1.50,2,2.5,-,91, 18.8, 1.5, 1.9,  6 / 1.3亿, 12 / 96.4亿, 73 / 材料行业 
0025442,杰赛科技,0.82,2,1.8,6.8,72, 69.7, 3.4, 1.2, 36 / 0.3亿, 43 / 71.3亿,100 / 通讯行业 
0025552,三七互娱,1.07,4,9.2,15.9,91, 16.3, 4.6, 7.3,  3 / 4.5亿,  5 / 296.0亿,106 / 电子信息 
0025572,洽洽食品,0.20,2,5.4,-,74, 25.9, 3.7, 3.4, 21 / 1.1亿, 20 / 118.1亿, 75 / 食品饮料 
0025582,巨人网络,-0.37,2,2.5,1.8,94, 33.9, 4.1, 3.0,  2 / 2.8亿,  3 / 373.7亿, 31 / 文教休闲 
0025632,森马服饰,-2.98,3,3.5,2.6,82, 20.6, 2.7, 3.1,  3 / 3.5亿,  2 / 285.9亿, 84 / 纺织服装 
0025652,顺灏股份,-3.16,2,8.7,-,72, 59.9, 4.4, 1.9, 11 / 0.4亿,  5 / 94.6亿, 26 / 包装材料 
0025722,索菲亚,-2.04,1,2.1,1.6,82, 39.8, 4.2, 2.2,  5 / 1.1亿,  3 / 170.0亿, 36 / 木业家具 
0025732,清新环境,0.78,1,3.7,18.7,85, 23.4, 1.9, 2.1,  6 / 1.0亿,  9 / 92.1亿, 48 / 环保工程 
0025832,海能达,-0.53,2,5.6,8.8,47,999.9, 2.7, 0.0, 98 / -1.0亿, 15 / 159.5亿,100 / 通讯行业 
0025892,瑞康医药,2.01,9,21.8,6.0,74, 14.7, 1.3, 2.2, 42 / 1.9亿, 66 / 111.6亿,232 / 医药制造 
0025942,比亚迪,-0.00,1,1.5,2.4,72, 46.0, 2.6, 1.3,  7 / 7.5亿,  3 / 0.1万亿,144 / 汽车行业 
0025952,豪迈科技,2.24,2,6.1,2.9,82, 27.0, 4.0, 3.5, 18 / 1.6亿, 17 / 168.9亿,144 / 汽车行业 
0025962,海南瑞泽,-0.94,4,5.8,6.4,58, 74.8, 2.6, 0.9, 22 / 0.3亿, 15 / 94.4亿, 45 / 水泥建材 
0025972,金禾实业,-0.86,3,13.7,2.8,91, 14.7, 2.8, 4.5, 27 / 1.8亿, 33 / 106.4亿,193 / 化工行业 
0026002,领益智造,-0.11,1,6.8,10.0,88, 17.8, 4.1, 5.9,  4 / 6.0亿,  7 / 428.6亿,214 / 电子元件 
0026012,龙蟒佰利,-2.01,4,7.1,0.9,94, 12.6, 2.7, 4.9,  6 / 6.2亿,  6 / 312.9亿,193 / 化工行业 
0026022,世纪华通,-0.88,3,1.5,5.0,82, 54.3, 3.1, 1.4,  4 / 2.0亿,  1 / 426.7亿, 55 / 塑胶制品 
0026032,以岭药业,-1.07,4,6.8,11.8,94, 12.5, 1.9, 3.8, 27 / 2.9亿, 56 / 144.3亿,232 / 医药制造 
0026072,中公教育,-0.42,2,4.6,11.7,82,198.2,50.9, 3.5,  5 / 1.1亿,  1 / 841.9亿, 31 / 文教休闲 
0026082,江苏国信,0.74,4,9.2,3.8,88,  7.5, 1.3, 4.5,  5 / 11.1亿, 12 / 330.6亿, 65 / 电力行业 
0026102,爱康科技,0.48,4,6.5,5.4,58,183.1, 1.5, 0.2, 35 / 0.1亿, 10 / 87.1亿, 58 / 金属制品 
0026112,东方精工,-0.15,2,3.7,1.2,72, 73.6, 1.9, 0.7, 37 / 0.3亿, 20 / 77.2亿, 95 / 专用设备 
0026142,奥佳华,0.82,4,4.5,7.6,58, 62.5, 2.9, 1.1, 27 / 0.4亿, 18 / 92.5亿, 49 / 家电行业 
0026182,丹邦科技,-3.21,1,1.8,-0.2,33,817.9, 4.6, 0.1,167 / 242.5万, 72 / 79.3亿,214 / 电子元件 
0026242,完美世界,0.71,1,2.0,15.8,91, 18.1, 4.1, 5.6,  3 / 4.9亿,  5 / 351.1亿, 97 / 文化传媒 
0026252,光启技术,-2.03,3,3.7,15.3,66,597.7, 2.7, 0.1,102 / 857.9万, 13 / 205.1亿,144 / 汽车行业 
